profile,seed,rating,policy,scenario,mmr_rank_divergence,visible_rank_volatility,rank_mmr_hysteresis_area,fairness_debt_index,exposure_risk_index
full_core,209,dynamic_k,multi_objective,skill_drift,26.45763573403744,174.4199930079201,2381.1872160633693,0.2888013519061693,0.5098828203434158
full_core,209,dynamic_k,multi_objective,smurf_disruption,26.40095214405641,193.53475954520877,2376.085692965077,0.40723113496382135,0.5367967177570335
full_core,209,dynamic_k,expanding,team_matchmaking,28.17538895194577,185.0253821070824,2535.7850056751195,0.5535925099124451,0.7408915356444078
full_core,209,dynamic_k,fairness_constrained,team_matchmaking,27.31515691529774,186.47854234200625,2458.364122376797,0.5262967679923414,0.7453043367133008
full_core,209,dynamic_k,multi_objective,team_matchmaking,27.349634574968213,174.25875657521502,2461.4671117471394,0.27324989255919435,0.5083280821125538
full_core,209,dynamic_k,nearest,team_matchmaking,28.17538895194577,185.0253821070824,2535.7850056751195,0.5535925099124451,0.7408915356444078
full_core,209,dynamic_k,random,team_matchmaking,26.693009545584072,190.41084194564036,2402.3708591025666,0.5625794256524604,0.7691807477341348
full_core,209,dynamic_k,role_aware,team_matchmaking,26.42803449711119,174.61942020414872,2378.523104740007,0.17402306780486157,0.5202519023183985
full_core,210,dynamic_k,multi_objective,cold_start,27.28370534821485,170.66393049889655,2455.5334813393365,0.29192019771004757,0.5016475294589621
full_core,210,dynamic_k,multi_objective,pareto_fast,27.277783700143253,173.87523738676944,2455.000533012893,0.2984246210371973,0.4930993283071921
full_core,210,dynamic_k,multi_objective,pareto_strict,26.847853944694933,174.7754839124986,2416.306855022544,0.28267017438764935,0.5028054536653304
full_core,210,dynamic_k,multi_objective,proxy_default,27.184618108262796,175.1728637917487,2446.615629743652,0.29292920297823954,0.5069619040744775
full_core,210,dynamic_k,multi_objective,proxy_divergence_heavy,27.184618108262796,175.1728637917487,2446.615629743652,0.29292920297823954,0.5416320958024864
full_core,210,dynamic_k,multi_objective,proxy_exposure_heavy,27.184618108262796,175.1728637917487,2446.615629743652,0.29292920297823954,0.6060168908511069
full_core,210,dynamic_k,multi_objective,proxy_waiting_heavy,27.184618108262796,175.1728637917487,2446.615629743652,0.29292920297823954,0.5640741160418852
full_core,210,dynamic_k,multi_objective,rank_mmr_divergence,43.726032043989086,148.0773678472199,3935.342883959018,0.31363782254382194,0.5357821649353384
full_core,210,context_aware,nearest,rating_validity,29.186014979617404,188.19616033802032,2626.7413481655663,0.47631336790036566,0.7259528746215039
full_core,210,drift_aware,nearest,rating_validity,26.85327574106868,112.0182582840558,2416.794816696181,0.4490222452862231,0.7233572517120435
full_core,210,dynamic_k,nearest,rating_validity,27.88310934062465,186.2956879165136,2509.4798406562186,0.5074593454921682,0.7396638948112373
full_core,210,elo,nearest,rating_validity,18.8119139297962,159.8733453433376,1693.0722536816581,0.5655591739104997,0.7606460969854012
full_core,210,glicko_like,nearest,rating_validity,22.93265771103708,166.66300351254796,2063.939193993337,0.5526967256925585,0.7555921825448756
full_core,210,dynamic_k,multi_objective,role_scarcity,27.919528927979176,174.50017956307488,2512.757603518126,0.3009410386112178,0.5105823440017536
full_core,210,dynamic_k,multi_objective,seasonal_reset,26.33257066907696,171.70385292764527,2369.9313602169264,0.2844868264710866,0.5069284109964598
full_core,210,dynamic_k,multi_objective,skill_drift,26.83211354188433,174.68540728813528,2414.8902187695894,0.2876901377786237,0.5085626718040953
full_core,210,dynamic_k,multi_objective,smurf_disruption,26.440915373737884,189.87856316164172,2379.6823836364097,0.40415746632831046,0.5354592959761438
full_core,210,dynamic_k,expanding,team_matchmaking,27.88310934062465,186.2956879165136,2509.4798406562186,0.5074593454921682,0.7396638948112373
full_core,210,dynamic_k,fairness_constrained,team_matchmaking,27.796569370995083,184.8117816314904,2501.6912433895577,0.5010667231406235,0.7267771323316847
full_core,210,dynamic_k,multi_objective,team_matchmaking,27.184618108262796,175.1728637917487,2446.615629743652,0.29292920297823954,0.5069619040744775
full_core,210,dynamic_k,nearest,team_matchmaking,27.88310934062465,186.2956879165136,2509.4798406562186,0.5074593454921682,0.7396638948112373
full_core,210,dynamic_k,random,team_matchmaking,26.317682211371277,188.8005405691261,2368.591399023415,0.4796474650959657,0.7130498499774599
full_core,210,dynamic_k,role_aware,team_matchmaking,26.64436963516493,175.24609890325567,2397.993267164844,0.16330203488446288,0.5000509436824623
